0.006788772560976933,0.003554755884407465,0.006980440911029535,0.006278634707742876,0.004257737735137985
0.0027343727488746143,0.0024230987401644677,0.001801153170644275,0.002321185558594443,0.0027212828954670783
0.0014642814700612287,0.001489124096470905,0.00137547767789269,0.0018818348623652439,0.001925057381087488
0.0028445450454030984,0.0013175135476975772,0.0015720825983613987,0.0017284873561069346,0.0008436284886301235
0.0011129541548001234,0.0008087898643110098,0.0011292956001948257,0.0014128770530647075,0.0014049073830398426
0.0015307054651960432,0.002516879988313122,0.0007896603598858173,0.002721164395351165,0.0009967557331824945
0.0014128805520975181,0.0016233333483038257,0.0010871154255089424,0.000753132262378546,0.0005413803842460299
0.0013924677799936837,0.000885675803845995,0.001570745065469279,0.0017074708226877142,0.0011387728509821915
0.00046734728534710023,0.0013208996434156649,0.0009105654419002755,0.001646249183810681,0.0009929380088703542
0.0006314586978574409,0.00038687273947872556,0.0009852181468507552,0.0016840370482042,0.0012669337990055866
0.0008681364583187536,0.00043220431699893795,0.0007982135215594209,0.0012430798347674442,0.0010351465132943873
0.0011183074965542376,0.0008888232365771889,0.0007884589901410436,0.0008299307234137147,0.0008441761485815114
0.001093537599576035,0.0010497717787822222,0.0005164417978541944,0.001456879509978755,0.0008477362415366763
0.0005398431547103631,0.0005023544189533906,0.0013012382132651904,0.0005575929000556258,0.000992422980329781
0.0007482106541242489,0.0012142450819665974,0.000341587455796308,0.0010579087724598174,0.0007655630493045868
0.0007884106731202207,0.0003314473975516493,0.0010013158969430335,0.0010410639344112355,0.0012651793641043408
0.0006771972336189396,0.0007542183818132827,0.0004991454899501428,0.0013415440877070374,0.0013760773804020715
0.0012777883582302594,0.0012843321830401714,0.0004942286413534638,0.00044296899445127775,0.0004890849368339425
0.0005099262640925321,0.0007950499846766627,0.0007561532920406728,0.00016277671062381115,0.0008509453446862897
0.00041546702736431734,0.00026681869793540445,0.0008495688726621593,0.0004923348842724137,0.0005709028843743748
0.0004915266121258823,0.0005116597988467008,0.0008269156109831735,0.0005181295032675864,0.00043159521891365836
0.0011709278939624089,0.000790567421529741,0.000784434880947617,0.0003676958795256578,0.0005676905694018879
0.0010079788295004513,0.0006503203291185994,0.00025604394483667604,0.0009300354605734522,0.000802305434300461
0.0006898294473289009,0.0003178257975816738,0.0007266460665138844,0.0005045598676252052,0.0010910664061770986
0.0003604243089446379,0.0006654168928522421,0.0005487984426186602,0.00044971215906480593,0.00024774447309519
0.0002176779160927295,0.00019907326621754171,0.00044070832262542247,0.0008757475116539868,0.00047175082855401804
0.0002437486189441937,0.0006122205051599782,0.0007687116163803132,0.0001785964975852118,0.00025701026863544295
0.0007475531842322373,0.0003632988951494959,0.0006224503536678237,0.0006120277512726125,0.0002477393252093704
0.0006020675683007233,0.0007598735946475177,0.00024064901646781808,0.00017481702725460433,0.0003139851781400932
0.00020552149197722294,0.0002458072328959722,0.0007756834141918971,0.00046295936236052726,0.0007389643262611195
0.0006746594426131232,0.00043900130058645954,0.0005785515928292425,0.001081427337213527,0.00035550364043719315
0.00086095740682175,0.0007625461300687915,0.0004019086331013396,0.00017957780328116014,0.0001874573243908041
0.0005828106611668645,0.00047761786977754237,0.00032051709964649893,0.0006734474613891621,0.0001915786055481866
0.00033802629622266197,0.00029899507057948906,0.000703706335291904,0.00010769105605333363,0.0005946482570662212
0.00016563789424263407,0.00036572164211220385,0.0007519346727913907,0.0002755589768447456,0.0005107137147456888
0.00020462486453663874,0.00032372188563342344,0.0007138915820634686,0.0003124954750141863,0.00038934233192610215
0.0007495696370795842,0.0006376175680847217,0.00018800331300868568,0.0001297050006608539,0.0007016228920516225
6.35767605165151e-05,0.0005100274468453647,9.515072774675288e-05,0.0008635387626855472,1.3635442052441434e-05
0.00048222729251819337,0.0005070596761930356,0.000544369516197749,0.0007024141963130105,0.00013423376272380316
0.0003601719468554081,0.0002885469096064038,0.0005181980695027535,0.0003978378010723385,0.00022821103136505322
0.00040075188131987697,0.0003471600900154539,0.00035620329163926615,0.0006047542114003164,0.00031582515237740236
